payload.EnqueuedTime,payload.BuildingId,payload.EquipmentId,payload.FloorId,payload.SensorId,payload.SensorName,payload.SpaceId,payload.Telemetry.Return air CO2 set point,payload.Telemetry.ReturnAirCO2,payload.Unit,payload.Telemetry.Vibration amplitude-x,payload.Telemetry.Vibration amplitude-y,payload.Telemetry.Vibration amplitude-z,payload.Telemetry.Exhaust air temperature,payload.Telemetry.Fresh air temperature,payload.Telemetry.Mixed air temperature,payload.Telemetry.OccupancyCount,payload.Telemetry.Off coil humidity,payload.Telemetry.Return air humidity,payload.Telemetry.Off coil temperature,payload.Telemetry.Return air temperature,payload.Telemetry.Supply air humidity,payload.Telemetry.Supply air temperature,payload.Telemetry.Supply_Air_Humidity_Setpoint,payload.Telemetry.Supply_Air_Temperature_Setpoint
2022-06-06T21:16:55.9849858Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,30,,,,,,,,
2022-06-06T21:16:56.5784082Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-5,0,'-1,,,,,,,,,,,,
2022-06-06T21:16:56.9221352Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,30,17,23,,,,30,19,,13,,24
2022-06-06T21:16:57.1515612Z,1001,280113,179,584884,Gas Sensor,,592,816,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:57.2460881Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,21,,,,,,,,
2022-06-06T21:16:57.2461296Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,30,69,,,65,,38,
2022-06-06T21:16:57.8614045Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,1,7,'-1,,,,,,,,,,,,
2022-06-06T21:16:58.2031689Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,24,17,21,,,,30,11,,29,,26
2022-06-06T21:16:58.4873190Z,1001,280113,179,584884,Gas Sensor,,566,540,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:58.5030856Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,49,65,,,39,,41,
2022-06-06T21:16:58.5177701Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,46,,,,,,,,
2022-06-06T21:16:59.1376960Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-7,2,1,,,,,,,,,,,,
2022-06-06T21:16:59.4915169Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,22,24,23,,,,26,20,,23,,25
2022-06-06T21:16:59.7685523Z,1001,280113,179,584884,Gas Sensor,,721,490,ppm,,,,,,,,,,,,,,,
2022-06-06T21:16:59.7685718Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,54,36,,,42,,40,
2022-06-06T21:16:59.7840606Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,28,,,,,,,,
2022-06-06T21:17:00.4005221Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,7,4,'-6,,,,,,,,,,,,
2022-06-06T21:17:00.7713873Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,22,20,23,,,,28,11,,15,,23
2022-06-06T21:17:01.0357770Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,34,47,,,37,,36,
2022-06-06T21:17:01.0512472Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,58,,,,,,,,
2022-06-06T21:17:01.0512473Z,1001,280113,179,584884,Gas Sensor,,542,739,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:01.6837427Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-2,'-6,'-4,,,,,,,,,,,,
2022-06-06T21:17:02.0545466Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,38,31,21,,,,21,12,,5,,25
2022-06-06T21:17:02.2994537Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,34,42,,,59,,49,
2022-06-06T21:17:02.3153166Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,11,,,,,,,,
2022-06-06T21:17:02.3462099Z,1001,280113,179,584884,Gas Sensor,,641,992,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:02.9970871Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,1,4,'-5,,,,,,,,,,,,
2022-06-06T21:17:03.3215847Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,22,31,20,,,,37,24,,25,,23
2022-06-06T21:17:03.5666081Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,50,62,,,65,,31,
2022-06-06T21:17:03.5825636Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,49,,,,,,,,
2022-06-06T21:17:03.6276069Z,1001,280113,179,584884,Gas Sensor,,814,767,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:04.3217854Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,2,'-6,'-2,,,,,,,,,,,,
2022-06-06T21:17:04.6016639Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,22,29,24,,,,34,10,,22,,25
2022-06-06T21:17:04.8318482Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,35,57,,,59,,29,
2022-06-06T21:17:04.8476699Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,74,,,,,,,,
2022-06-06T21:17:04.9096880Z,1001,280113,179,584884,Gas Sensor,,883,500,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:05.6057490Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-2,'-2,'-3,,,,,,,,,,,,
2022-06-06T21:17:05.8756659Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,23,29,24,,,,22,19,,8,,27
2022-06-06T21:17:06.1072625Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,49,52,,,57,,23,
2022-06-06T21:17:06.1222755Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,5,,,,,,,,
2022-06-06T21:17:06.2133536Z,1001,280113,179,584884,Gas Sensor,,423,453,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:06.8872920Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-8,6,'-4,,,,,,,,,,,,
2022-06-06T21:17:07.1453676Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,21,39,24,,,,28,16,,15,,25
2022-06-06T21:17:07.3731994Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,45,63,,,62,,22,
2022-06-06T21:17:07.3881297Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,85,,,,,,,,
2022-06-06T21:17:07.4791415Z,1001,280113,179,584884,Gas Sensor,,605,752,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:08.1646288Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,1,5,5,,,,,,,,,,,,
2022-06-06T21:17:08.4272392Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,26,10,24,,,,26,14,,29,,26
2022-06-06T21:17:08.6314193Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,50,39,,,30,,39,
2022-06-06T21:17:08.6623165Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,21,,,,,,,,
2022-06-06T21:17:08.7556269Z,1001,280113,179,584884,Gas Sensor,,677,907,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:09.4503589Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,4,'-4,'-5,,,,,,,,,,,,
2022-06-06T21:17:09.7063444Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,32,27,24,,,,28,10,,21,,26
2022-06-06T21:17:09.9083272Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,54,36,,,64,,21,
2022-06-06T21:17:09.9393251Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,8,,,,,,,,
2022-06-06T21:17:10.0354284Z,1001,280113,179,584884,Gas Sensor,,767,906,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:10.7303741Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-7,0,'-3,,,,,,,,,,,,
2022-06-06T21:17:10.9921259Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,36,34,23,,,,37,24,,2,,22
2022-06-06T21:17:11.1770447Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,36,34,,,32,,32,
2022-06-06T21:17:11.1922798Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,79,,,,,,,,
2022-06-06T21:17:11.3155234Z,1001,280113,179,584884,Gas Sensor,,831,805,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:12.0028271Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,5,3,'-3,,,,,,,,,,,,
2022-06-06T21:17:12.2679996Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,39,20,24,,,,38,20,,14,,26
2022-06-06T21:17:12.4392633Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,38,62,,,29,,36,
2022-06-06T21:17:12.4703844Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,99,,,,,,,,
2022-06-06T21:17:12.5949094Z,1001,280113,179,584884,Gas Sensor,,766,839,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:13.2792044Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,7,'-7,'-4,,,,,,,,,,,,
2022-06-06T21:17:13.5579210Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,25,15,21,,,,41,10,,17,,25
2022-06-06T21:17:13.7109240Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,31,22,,,55,,33,
2022-06-06T21:17:13.7269365Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,92,,,,,,,,
2022-06-06T21:17:13.8789062Z,1001,280113,179,584884,Gas Sensor,,941,962,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:14.5749225Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-1,5,2,,,,,,,,,,,,
2022-06-06T21:17:14.8249339Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,25,10,23,,,,44,22,,22,,22
2022-06-06T21:17:14.9771575Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,49,65,,,50,,26,
2022-06-06T21:17:15.0829376Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,27,,,,,,,,
2022-06-06T21:17:15.1590032Z,1001,280113,179,584884,Gas Sensor,,784,781,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:15.8399193Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-1,'-3,'-1,,,,,,,,,,,,
2022-06-06T21:17:16.1059316Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,35,38,22,,,,24,18,,18,,22
2022-06-06T21:17:16.2289886Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,53,46,,,49,,46,
2022-06-06T21:17:16.3502076Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,58,,,,,,,,
2022-06-06T21:17:16.4289086Z,1001,280113,179,584884,Gas Sensor,,720,548,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:17.1209924Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-6,'-7,'-2,,,,,,,,,,,,
2022-06-06T21:17:17.3819960Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,34,15,22,,,,34,14,,12,,26
2022-06-06T21:17:17.5038839Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,44,20,,,30,,49,
2022-06-06T21:17:17.6282548Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,35,,,,,,,,
2022-06-06T21:17:17.7083907Z,1001,280113,179,584884,Gas Sensor,,990,682,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:18.4033113Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,4,4,'-4,,,,,,,,,,,,
2022-06-06T21:17:18.6637605Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,31,37,22,,,,20,15,,16,,24
2022-06-06T21:17:18.7857620Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,41,21,,,43,,48,
2022-06-06T21:17:18.8947579Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,14,,,,,,,,
2022-06-06T21:17:18.9889112Z,1001,280113,179,584884,Gas Sensor,,786,935,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:19.6780836Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,3,4,'-5,,,,,,,,,,,,
2022-06-06T21:17:19.9429744Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,31,29,20,,,,23,15,,1,,26
2022-06-06T21:17:20.0526730Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,47,34,,,60,,27,
2022-06-06T21:17:20.1584330Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,25,,,,,,,,
2022-06-06T21:17:20.2675142Z,1001,280113,179,584884,Gas Sensor,,421,670,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:20.9555355Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-6,0,'-6,,,,,,,,,,,,
2022-06-06T21:17:21.2204863Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,35,10,21,,,,20,18,,5,,24
2022-06-06T21:17:21.3264882Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,45,48,,,60,,33,
2022-06-06T21:17:21.4324659Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,29,,,,,,,,
2022-06-06T21:17:21.5384758Z,1001,280113,179,584884,Gas Sensor,,805,442,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:22.2327229Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-4,'-1,3,,,,,,,,,,,,
2022-06-06T21:17:22.4995149Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,29,19,24,,,,37,12,,5,,27
2022-06-06T21:17:22.5915292Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,56,24,,,36,,49,
2022-06-06T21:17:22.6985317Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,37,,,,,,,,
2022-06-06T21:17:22.8056089Z,1001,280113,179,584884,Gas Sensor,,738,598,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:23.4976241Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,2,'-6,'-1,,,,,,,,,,,,
2022-06-06T21:17:23.7659293Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,24,36,20,,,,48,18,,21,,22
2022-06-06T21:17:23.8571827Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,53,60,,,24,,48,
2022-06-06T21:17:23.9650959Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,21,,,,,,,,
2022-06-06T21:17:24.0754519Z,1001,280113,179,584884,Gas Sensor,,662,893,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:24.7736032Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,7,'-4,1,,,,,,,,,,,,
2022-06-06T21:17:25.0555750Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,35,17,20,,,,39,20,,14,,23
2022-06-06T21:17:25.1488292Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,38,20,,,40,,47,
2022-06-06T21:17:25.2415867Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,23,,,,,,,,
2022-06-06T21:17:25.3485932Z,1001,280113,179,584884,Gas Sensor,,538,690,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:26.0579065Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,6,3,'-6,,,,,,,,,,,,
2022-06-06T21:17:26.3335310Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,21,23,22,,,,30,13,,5,,23
2022-06-06T21:17:26.4133043Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,41,69,,,28,,22,
2022-06-06T21:17:26.5205230Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,10,,,,,,,,
2022-06-06T21:17:26.6612932Z,1001,280113,179,584884,Gas Sensor,,584,568,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:27.3323026Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,5,3,'-6,,,,,,,,,,,,
2022-06-06T21:17:27.6072341Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,29,12,21,,,,28,24,,22,,25
2022-06-06T21:17:27.6873084Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,36,31,,,42,,38,
2022-06-06T21:17:27.7962578Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,1,,,,,,,,
2022-06-06T21:17:27.9482719Z,1001,280113,179,584884,Gas Sensor,,940,449,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:28.6147847Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-6,7,0,,,,,,,,,,,,
2022-06-06T21:17:28.8902942Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,29,28,21,,,,32,11,,4,,26
2022-06-06T21:17:28.9523278Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,35,66,,,35,,42,
2022-06-06T21:17:29.0616347Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,34,,,,,,,,
2022-06-06T21:17:29.2903479Z,1001,280113,179,584884,Gas Sensor,,429,480,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:29.9080437Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,1,0,0,,,,,,,,,,,,
2022-06-06T21:17:30.2100670Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,42,28,,,65,,34,
2022-06-06T21:17:30.3351036Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,88,,,,,,,,
2022-06-06T21:17:30.5046057Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,22,39,21,,,,41,14,,24,,26
2022-06-06T21:17:30.5653882Z,1001,280113,179,584884,Gas Sensor,,802,610,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:31.1831896Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,3,'-1,2,,,,,,,,,,,,
2022-06-06T21:17:31.4791612Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,30,64,,,60,,27,
2022-06-06T21:17:31.5991632Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,56,,,,,,,,
2022-06-06T21:17:31.7877270Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,26,14,23,,,,21,24,,26,,27
2022-06-06T21:17:31.8346575Z,1001,280113,179,584884,Gas Sensor,,449,925,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:32.4686934Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,0,'-8,0,,,,,,,,,,,,
2022-06-06T21:17:32.7493482Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,45,55,,,42,,29,
2022-06-06T21:17:32.8707429Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,26,,,,,,,,
2022-06-06T21:17:33.0546949Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,24,18,24,,,,44,16,,28,,26
2022-06-06T21:17:33.1307996Z,1001,280113,179,584884,Gas Sensor,,709,787,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:33.7449990Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,6,'-2,2,,,,,,,,,,,,
2022-06-06T21:17:34.1443415Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,15,,,,,,,,
2022-06-06T21:17:34.1447962Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,41,69,,,46,,40,
2022-06-06T21:17:34.3294655Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,33,36,24,,,,35,21,,17,,25
2022-06-06T21:17:34.4214605Z,1001,280113,179,584884,Gas Sensor,,724,726,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:35.0046670Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-5,3,'-4,,,,,,,,,,,,
2022-06-06T21:17:35.5144036Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,43,29,,,23,,22,
2022-06-06T21:17:35.5144267Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,72,,,,,,,,
2022-06-06T21:17:35.7198197Z,1001,280113,179,584884,Gas Sensor,,797,759,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:35.7198604Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,25,34,21,,,,36,14,,16,,24
2022-06-06T21:17:36.2946297Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-4,2,1,,,,,,,,,,,,
2022-06-06T21:17:36.7875060Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,85,,,,,,,,
2022-06-06T21:17:36.7875091Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,54,52,,,25,,26,
2022-06-06T21:17:37.0035704Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,32,17,21,,,,33,23,,27,,27
2022-06-06T21:17:37.0037644Z,1001,280113,179,584884,Gas Sensor,,607,761,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:37.6845234Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-2,4,2,,,,,,,,,,,,
2022-06-06T21:17:38.1620047Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,47,64,,,29,,23,
2022-06-06T21:17:38.1620703Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,38,,,,,,,,
2022-06-06T21:17:38.2827949Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,24,27,24,,,,41,11,,29,,23
2022-06-06T21:17:38.2828511Z,1001,280113,179,584884,Gas Sensor,,447,493,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:39.0688935Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-5,'-1,'-6,,,,,,,,,,,,
2022-06-06T21:17:39.4361739Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,94,,,,,,,,
2022-06-06T21:17:39.4361751Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,42,31,,,67,,26,
2022-06-06T21:17:39.5599215Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,31,22,21,,,,49,13,,20,,22
2022-06-06T21:17:39.5599564Z,1001,280113,179,584884,Gas Sensor,,510,531,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:40.3482322Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,5,'-4,'-2,,,,,,,,,,,,
2022-06-06T21:17:40.8452066Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,24,19,21,,,,23,17,,16,,24
2022-06-06T21:17:40.8452071Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,58,60,,,36,,49,
2022-06-06T21:17:40.8452135Z,1001,280113,179,584884,Gas Sensor,,667,948,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:40.8598303Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,73,,,,,,,,
2022-06-06T21:17:41.7503667Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-3,7,'-6,,,,,,,,,,,,
2022-06-06T21:17:42.1073935Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,45,46,,,36,,49,
2022-06-06T21:17:42.1223989Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,29,20,21,,,,32,11,,19,,22
2022-06-06T21:17:42.1224031Z,1001,280113,179,584884,Gas Sensor,,731,752,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:42.1374607Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,35,,,,,,,,
2022-06-06T21:17:43.0222255Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-6,0,4,,,,,,,,,,,,
2022-06-06T21:17:43.3752466Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,44,64,,,58,,45,
2022-06-06T21:17:43.4053074Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,27,27,20,,,,45,18,,15,,23
2022-06-06T21:17:43.4053194Z,1001,280113,179,584884,Gas Sensor,,502,562,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:43.4212656Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,39,,,,,,,,
2022-06-06T21:17:44.3055229Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,0,1,'-6,,,,,,,,,,,,
2022-06-06T21:17:44.6359155Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,43,49,,,53,,45,
2022-06-06T21:17:44.6670058Z,1001,280113,179,584884,Gas Sensor,,567,479,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:44.6814167Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,35,13,22,,,,29,16,,19,,24
2022-06-06T21:17:44.6964000Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,66,,,,,,,,
2022-06-06T21:17:45.5916907Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-1,1,'-6,,,,,,,,,,,,
2022-06-06T21:17:45.9050667Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,33,31,,,46,,24,
2022-06-06T21:17:45.9500021Z,1001,280113,179,584884,Gas Sensor,,542,873,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:45.9651713Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,31,13,24,,,,31,20,,2,,27
2022-06-06T21:17:45.9654104Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,91,,,,,,,,
2022-06-06T21:17:46.8590217Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,'-7,'-7,'-5,,,,,,,,,,,,
2022-06-06T21:17:47.1692814Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,37,34,,,62,,21,
2022-06-06T21:17:47.2172068Z,1001,280113,179,584884,Gas Sensor,,701,540,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:47.2333156Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,26,15,21,,,,37,16,,12,,23
2022-06-06T21:17:47.2333530Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,10,,,,,,,,
2022-06-06T21:17:48.1332272Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,7,'-7,4,,,,,,,,,,,,
2022-06-06T21:17:48.4260728Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,57,53,,,67,,26,
2022-06-06T21:17:48.4897682Z,1001,280113,179,584884,Gas Sensor,,777,597,ppm,,,,,,,,,,,,,,,
2022-06-06T21:17:48.5206502Z,1001,280113,179,956232,Occupancy Sensor,,,,no,,,,,,,21,,,,,,,,
2022-06-06T21:17:48.5206705Z,1001,280113,179,732482,Temperature Sensor,,,,°C,,,,26,26,21,,,,28,20,,0,,26
2022-06-06T21:17:49.4092369Z,1001,280113,179,634276,Accelerometer Sensor,,,,mm/s^2,6,2,'-6,,,,,,,,,,,,
2022-06-06T21:17:49.6901589Z,1001,280113,179,823748,Humidity Sensor,,,,%,,,,,,,,37,53,,,58,,22,
2022-06-06T21:17:49.7669590Z,1001,280113,179,584884,Gas Sensor,,841,892,ppm,,,,,,,,,,,,,,,
